invoice_id,branch,city,state,customer_type,gender,product_name,product_line,unit_price,quantity,vat,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,product_category
197-77-7132,"Hitech City",Hyderabad,Maharashtra,Basic,Male,"USB Flash Drive","Electronic accessories",91.56,40,181.5400,7645.2000,"2026-12-06 09:57:52",18:22:00,Ewallet,2793.38,4.761904716,364.0300,6.8,Evening,Sunday,December,Good
198-66-9832,Saket,Delhi,Delhi,Elite,Female,"Leather Wallet","Fashion accessories",72.04,2,10.8400,433.5700,"2026-04-15 04:21:32",19:38:00,Cash,166.78,4.761904716,20.6300,9.5,Evening,Wednesday,April,Bad
198-84-7132,Bandra,Mumbai,Telangana,Basic,Male,Handbag,"Fashion accessories",40.61,9,23.7600,498.8900,"2026-01-19 17:08:31",13:40:00,"Credit Card",365.49,4.761904716,23.7600,7.0,Afternoon,Monday,January,Good
199-75-8169,Whitefield,Bangalore,Maharashtra,Basic,Male,"Gym Bag","Sports and travel",15.81,13,15.9800,335.8600,"2026-06-01 22:28:10",12:27:00,UPI,222.12,4.761904716,15.9800,8.6,Afternoon,Monday,June,Bad
200-16-5952,"Connaught Place",Delhi,Telangana,Elite,Male,"Oreo Biscuits","Food and beverages",65.65,2,11.9900,362.5800,"2026-06-08 08:38:36",16:46:00,Cash,184.48,4.761904716,17.2700,6.0,Evening,Monday,June,Bad
200-40-6154,"Connaught Place",Delhi,Maharashtra,Prime,Male,"Storage Basket","Home and lifestyle",65.91,8,37.0200,629.6200,"2026-07-02 09:59:49",11:45:00,UPI,569.46,4.761904716,29.9900,5.7,Morning,Thursday,July,Good
201-63-8275,Indiranagar,Bangalore,Delhi,Elite,Female,"Cricket Bat","Sports and travel",67.99,26,130.2500,3937.8600,"2026-08-02 16:09:20",16:50:00,UPI,1391.23,4.761904716,187.5800,5.7,Evening,Sunday,August,Good
201-86-2184,Bandra,Mumbai,Delhi,Basic,Female,"Mechanical Keyboard","Electronic accessories",26.26,10,17.2100,520.3000,"2026-08-12 00:58:53",19:40:00,Cash,264.70,4.761904716,24.7900,7.2,Evening,Wednesday,August,Bad
207-73-1363,"Banjara Hills",Hyderabad,Maharashtra,Prime,Male,Sunscreen,"Health and beauty",69.51,4,15.2800,320.4400,"2026-05-15 17:14:48",12:15:00,Ewallet,305.19,4.761904716,15.2800,8.1,Afternoon,Friday,May,Bad
209-61-0206,Powai,Mumbai,Delhi,Elite,Female,"Wall Clock","Home and lifestyle",42.91,21,58.1400,1757.2800,"2026-06-28 06:51:21",17:29:00,"Credit Card",687.72,4.761904716,83.7600,6.1,Evening,Sunday,June,Bad
210-30-7976,Saket,Delhi,Maharashtra,Basic,Female,"Baseball Cap","Fashion accessories",22.32,7,10.5800,237.9400,"2026-12-18 23:02:40",11:16:00,UPI,162.72,4.761904716,11.3400,4.1,Morning,Friday,December,Bad
210-57-1719,Indiranagar,Bangalore,Maharashtra,Prime,Female,"Body Lotion","Health and beauty",58.24,21,89.4100,2483.2800,"2026-11-29 16:08:26",12:34:00,UPI,955.29,4.761904716,118.2500,9.7,Afternoon,Sunday,November,Good
210-67-5886,Whitefield,Bangalore,Telangana,Basic,Female,Shampoo,"Health and beauty",98.21,5,30.5500,687.1800,"2026-08-19 03:16:27",10:41:00,UPI,424.27,4.761904716,32.7400,7.8,Morning,Wednesday,August,Bad
210-74-9613,Bandra,Mumbai,Maharashtra,Elite,Male,Handbag,"Fashion accessories",97.26,15,100.8200,2117.1500,"2026-10-16 12:56:34",15:33:00,Ewallet,1551.00,4.761904716,100.8300,6.8,Afternoon,Friday,October,Good
211-05-0490,Bandra,Mumbai,Maharashtra,Prime,Female,"Bluetooth Speaker","Electronic accessories",51.92,5,19.5400,410.2200,"2026-04-30 00:26:43",13:42:00,"Credit Card",300.52,4.761904716,19.5400,7.4,Afternoon,Thursday,April,Bad
211-30-9270,Indiranagar,Bangalore,Delhi,Elite,Male,"Body Lotion","Health and beauty",17.41,5,6.2600,131.6200,"2026-02-10 11:58:42",15:16:00,UPI,87.05,4.761904716,6.2600,4.9,Afternoon,Tuesday,February,Bad
212-62-1842,Indiranagar,Bangalore,Karnataka,Prime,Male,"Nescafe Coffee","Food and beverages",58.26,9,45.4500,1374.4400,"2026-03-01 07:34:47",16:44:00,UPI,485.58,4.761904716,65.4300,9.9,Evening,Sunday,March,Good
213-32-1216,Bandra,Mumbai,Telangana,Basic,Female,"Mechanical Keyboard","Electronic accessories",66.06,5,19.3200,328.6800,"2026-02-03 12:12:46",10:28:00,Cash,297.27,4.761904716,15.6400,6.8,Morning,Tuesday,February,Good
213-72-6612,Andheri,Mumbai,Telangana,Prime,Male,"Tropicana Juice","Food and beverages",43.25,2,6.5100,136.7000,"2026-04-09 19:49:32",15:56:00,Cash,100.14,4.761904716,6.5100,6.2,Afternoon,Thursday,April,Bad
214-17-6927,Saket,Delhi,Telangana,Prime,Female,"Lay's Chips","Food and beverages",16.48,6,7.4400,225.0000,"2026-04-27 02:46:21",18:23:00,Ewallet,114.46,4.761904716,10.7200,9.9,Evening,Monday,April,Bad
214-30-2776,Bandra,Mumbai,Telangana,Basic,Female,"Bluetooth Speaker","Electronic accessories",34.49,9,20.9900,634.5600,"2026-08-15 18:14:57",19:44:00,"Credit Card",248.33,4.761904716,30.2100,7.3,Evening,Saturday,August,Bad
217-58-1179,Whitefield,Bangalore,Delhi,Basic,Male,"Wall Clock","Home and lifestyle",62.65,7,32.8800,559.3700,"2026-12-09 09:46:50",11:25:00,UPI,456.72,4.761904716,26.6300,4.2,Morning,Wednesday,December,Bad
218-59-9410,"Banjara Hills",Hyderabad,Karnataka,Basic,Female,"Storage Basket","Home and lifestyle",72.42,3,12.5800,380.2800,"2026-03-23 21:35:26",16:54:00,Ewallet,251.51,4.761904716,18.1100,8.2,Evening,Monday,March,Bad
219-22-9386,Rohini,Delhi,Maharashtra,Basic,Male,"Travel Backpack","Sports and travel",99.96,16,106.5900,3222.7900,"2026-10-29 10:11:44",17:26:00,UPI,1639.59,4.761904716,153.4900,4.2,Evening,Thursday,October,Good
219-61-4139,Koramangala,Bangalore,Karnataka,Prime,Male,"USB Flash Drive","Electronic accessories",83.08,1,8.6200,362.6800,"2026-08-26 23:24:01",17:16:00,Ewallet,119.64,4.761904716,17.2600,7.5,Evening,Wednesday,August,Bad
220-28-1851,Andheri,Mumbai,Maharashtra,Prime,Male,"Coffee Mug","Home and lifestyle",34.73,4,8.2300,248.8200,"2026-12-04 16:50:50",18:14:00,"Credit Card",126.59,4.761904716,11.8600,9.7,Evening,Friday,December,Bad
220-68-6701,Indiranagar,Bangalore,Delhi,Basic,Female,"Table Lamp","Home and lifestyle",77.47,6,32.1200,971.5700,"2026-09-25 13:29:40",16:36:00,UPI,446.23,4.761904716,46.2500,4.2,Evening,Friday,September,Good
221-25-5073,Saket,Delhi,Delhi,Prime,Female,"Tropicana Juice","Food and beverages",74.66,6,27.9500,475.4800,"2026-08-11 08:46:24",10:39:00,Cash,430.04,4.761904716,22.6500,8.5,Morning,Tuesday,August,Bad
222-42-0244,Hinjawadi,Pune,Maharashtra,Elite,Female,"Face Wash","Health and beauty",72.11,16,47.9100,1330.3800,"2026-12-30 21:14:38",13:53:00,"Credit card",1182.79,4.761904716,63.3500,7.7,Afternoon,Wednesday,December,Good
225-32-0908,Whitefield,Bangalore,Karnataka,Prime,Female,"Yoga Mat","Sports and travel",44.86,13,45.3700,1372.2200,"2026-06-09 12:40:35",19:54:00,UPI,630.25,4.761904716,65.3300,8.2,Evening,Tuesday,June,Good
225-98-1496,Hinjawadi,Pune,Delhi,Basic,Female,"Wrist Watch","Fashion accessories",27.02,3,4.6200,128.1000,"2026-05-01 01:39:29",13:01:00,Cash,113.88,4.761904716,6.1000,7.1,Afternoon,Friday,May,Bad
226-31-3081,Bandra,Mumbai,Maharashtra,Prime,Female,"USB Flash Drive","Electronic accessories",15.28,10,9.0600,154.2800,"2026-05-09 13:24:57",10:29:00,"Credit Card",107.34,4.761904716,7.3500,7.1,Morning,Saturday,May,Bad
226-34-0034,"Banjara Hills",Hyderabad,Maharashtra,Elite,Female,"Wireless Mouse","Electronic accessories",13.78,8,5.1600,87.7600,"2026-09-26 23:58:50",11:10:00,Ewallet,79.37,4.761904716,4.1900,8.4,Morning,Saturday,September,Bad
226-71-3580,"Hitech City",Hyderabad,Maharashtra,Elite,Female,"Travel Backpack","Sports and travel",23.75,16,19.4800,409.0400,"2026-10-16 22:53:24",12:02:00,Cash,389.56,4.761904716,19.4800,9.5,Afternoon,Friday,October,Bad
227-03-5010,Saket,Delhi,Karnataka,Prime,Female,"Table Lamp","Home and lifestyle",52.59,26,87.6800,2650.6900,"2026-05-26 03:05:07",19:20:00,UPI,1348.56,4.761904716,126.2900,8.5,Evening,Tuesday,May,Good
227-07-4446,Rohini,Delhi,Karnataka,Elite,Female,"Power Bank","Electronic accessories",78.13,17,92.7400,2804.8700,"2026-06-13 20:36:38",20:51:00,UPI,1097.68,4.761904716,133.5600,8.3,Evening,Saturday,June,Good
227-50-3718,Kharadi,Pune,Maharashtra,Basic,Male,Sunscreen,"Health and beauty",14.62,12,7.0100,147.3000,"2026-12-12 03:49:57",12:23:00,Cash,133.23,4.761904716,7.0100,4.4,Afternoon,Saturday,December,Bad
227-78-1148,"Connaught Place",Delhi,Karnataka,Elite,Female,"Baseball Cap","Fashion accessories",72.84,12,60.4100,1677.4900,"2026-12-16 07:19:22",12:44:00,Cash,929.26,4.761904716,79.8800,8.4,Afternoon,Wednesday,December,Good
228-96-1411,"Hitech City",Hyderabad,Maharashtra,Basic,Female,"Tropicana Juice","Food and beverages",98.70,12,56.8600,1719.1900,"2026-08-28 08:38:40",20:39:00,Cash,1137.02,4.761904716,81.8800,7.6,Evening,Friday,August,Good
232-11-3025,Baner,Pune,Telangana,Prime,Male,Football,"Sports and travel",78.77,25,75.5800,1285.6600,"2026-11-01 02:20:21",10:04:00,Cash,1435.59,4.761904716,61.2300,6.4,Morning,Sunday,November,Good
232-16-2483,Whitefield,Bangalore,Maharashtra,Prime,Female,Football,"Sports and travel",68.12,1,8.9400,187.7000,"2026-12-24 14:38:47",12:28:00,UPI,124.15,4.761904716,8.9400,6.8,Afternoon,Thursday,December,Bad
233-34-0817,Hinjawadi,Pune,Karnataka,Basic,Female,"Mechanical Keyboard","Electronic accessories",98.84,1,3.0100,51.0800,"2026-02-10 17:13:42",11:21:00,Cash,74.13,4.761904716,2.4400,7.7,Morning,Tuesday,February,Bad
233-67-5758,Hinjawadi,Pune,Karnataka,Prime,Male,Shampoo,"Health and beauty",40.35,1,3.8600,80.7000,"2026-04-05 03:31:18",13:46:00,Ewallet,72.99,4.761904716,3.8600,6.2,Afternoon,Sunday,April,Bad
234-03-4040,Gachibowli,Hyderabad,Maharashtra,Basic,Female,Coca-Cola,"Food and beverages",73.05,10,34.0900,715.7300,"2026-12-15 07:51:28",12:25:00,"Credit card",681.64,4.761904716,34.0900,8.7,Afternoon,Tuesday,December,Good
234-36-2483,Indiranagar,Bangalore,Telangana,Elite,Male,"Body Lotion","Health and beauty",57.59,14,58.9200,1237.8300,"2026-10-11 21:36:13",13:51:00,UPI,629.75,4.761904716,58.9200,5.1,Afternoon,Sunday,October,Good
234-65-2137,Indiranagar,Bangalore,Maharashtra,Prime,Male,"Coffee Mug","Home and lifestyle",95.58,13,79.6700,1672.9700,"2026-03-04 03:45:08",13:32:00,Cash,1106.46,4.761904716,79.6700,4.8,Afternoon,Wednesday,March,Good
235-06-8510,Powai,Mumbai,Telangana,Basic,Male,"Table Lamp","Home and lifestyle",85.72,7,44.1700,1335.0400,"2026-04-08 20:51:36",20:59:00,"Credit Card",679.20,4.761904716,63.6100,5.1,Evening,Wednesday,April,Bad
235-46-8343,Rohini,Delhi,Maharashtra,Prime,Male,Coca-Cola,"Food and beverages",27.66,18,33.6700,572.5100,"2026-07-18 02:34:22",11:26:00,UPI,398.30,4.761904716,27.2700,8.9,Morning,Saturday,July,Bad
236-27-1144,Kharadi,Pune,Maharashtra,Elite,Female,"Lay's Chips","Food and beverages",16.31,9,7.2200,122.6800,"2026-11-28 05:08:35",10:31:00,Cash,136.97,4.761904716,5.8500,8.4,Morning,Saturday,November,Bad
236-86-3015,Baner,Pune,Telangana,Elite,Male,Bedsheet,"Home and lifestyle",13.98,1,1.8100,38.1100,"2026-05-08 02:33:48",13:38:00,Cash,44.78,4.761904716,1.8100,9.8,Afternoon,Friday,May,Bad
237-01-6122,Kharadi,Pune,Delhi,Elite,Female,"Storage Basket","Home and lifestyle",80.79,30,94.3800,2854.3900,"2026-06-26 02:25:08",20:31:00,"Credit card",2330.63,4.761904716,135.9200,9.5,Evening,Friday,June,Good
237-44-6163,"Hitech City",Hyderabad,Maharashtra,Elite,Male,"Mechanical Keyboard","Electronic accessories",10.56,6,3.1700,133.4000,"2026-01-19 22:53:17",17:43:00,Cash,63.36,4.761904716,6.3500,7.1,Evening,Monday,January,Bad
238-45-6950,Baner,Pune,Maharashtra,Basic,Male,"Tropicana Juice","Food and beverages",53.72,1,3.1300,94.7400,"2026-08-13 05:06:18",20:03:00,Ewallet,77.35,4.761904716,4.5100,6.4,Evening,Thursday,August,Bad
238-49-0436,Powai,Mumbai,Maharashtra,Basic,Male,"Lip Balm","Health and beauty",32.46,20,39.6800,833.5100,"2026-03-22 11:00:09",13:48:00,"Credit Card",469.70,4.761904716,39.6800,4.9,Afternoon,Sunday,March,Bad
239-10-7476,"Banjara Hills",Hyderabad,Telangana,Basic,Female,"Table Lamp","Home and lifestyle",77.95,8,33.6700,1018.3100,"2026-08-20 19:06:14",16:37:00,Ewallet,673.49,4.761904716,48.4800,8.0,Evening,Thursday,August,Good
239-36-3640,Baner,Pune,Delhi,Basic,Male,"USB Flash Drive","Electronic accessories",45.35,5,8.2600,241.6600,"2026-01-29 23:57:02",13:44:00,Ewallet,204.08,4.761904716,11.5100,8.2,Afternoon,Thursday,January,Bad
239-48-4278,Whitefield,Bangalore,Telangana,Elite,Male,Coca-Cola,"Food and beverages",10.13,8,6.1800,187.2900,"2026-10-04 19:07:33",19:35:00,Ewallet,66.17,4.761904716,8.8900,8.3,Evening,Sunday,October,Bad
241-11-2261,Gachibowli,Hyderabad,Karnataka,Basic,Female,"Leather Wallet","Fashion accessories",79.86,14,56.3500,1267.6200,"2026-09-17 03:50:26",10:33:00,"Credit card",1126.97,4.761904716,60.3600,5.5,Morning,Thursday,September,Good
241-72-9525,Koramangala,Bangalore,Maharashtra,Prime,Male,"Yoga Mat","Sports and travel",51.91,29,109.2700,2294.3800,"2026-09-02 20:50:18",12:21:00,Cash,1517.44,4.761904716,109.2700,8.2,Afternoon,Wednesday,September,Good
241-96-5076,Rohini,Delhi,Telangana,Prime,Female,"Wall Clock","Home and lifestyle",49.10,7,26.5500,558.5300,"2026-05-02 01:21:53",12:58:00,"Credit card",314.78,4.761904716,26.5500,6.4,Afternoon,Saturday,May,Bad
242-11-3142,Bandra,Mumbai,Maharashtra,Elite,Male,"Baseball Cap","Fashion accessories",83.77,2,12.6100,381.2200,"2026-04-15 06:23:10",19:57:00,Cash,193.96,4.761904716,18.1600,4.6,Evening,Wednesday,April,Bad
242-55-6721,"Banjara Hills",Hyderabad,Telangana,Basic,Male,"Coffee Mug","Home and lifestyle",16.16,7,6.7300,114.5700,"2026-06-20 13:03:20",11:49:00,Ewallet,103.61,4.761904716,5.4500,6.5,Morning,Saturday,June,Bad
243-47-2663,Rohini,Delhi,Telangana,Elite,Male,"Mechanical Keyboard","Electronic accessories",18.77,8,11.0200,463.8500,"2026-04-25 22:34:48",16:43:00,"Credit card",130.37,4.761904716,22.0900,6.8,Evening,Saturday,April,Bad
243-55-8457,"Hitech City",Hyderabad,Telangana,Basic,Female,"Oreo Biscuits","Food and beverages",74.44,10,34.7400,590.7800,"2026-10-05 23:31:18",11:40:00,Ewallet,694.62,4.761904716,28.1300,5.1,Morning,Monday,October,Good
244-08-0162,Powai,Mumbai,Delhi,Elite,Female,"Body Lotion","Health and beauty",34.21,14,32.0300,889.3100,"2026-08-14 03:41:40",13:00:00,Cash,492.62,4.761904716,42.3500,5.1,Afternoon,Friday,August,Good
246-11-3901,Powai,Mumbai,Delhi,Elite,Female,"Mechanical Keyboard","Electronic accessories",32.80,40,81.3000,1707.4100,"2026-11-30 02:30:04",12:12:00,Cash,1250.85,4.761904716,81.3000,7.2,Afternoon,Monday,November,Good
246-55-6923,Koramangala,Bangalore,Maharashtra,Prime,Female,"Wall Clock","Home and lifestyle",35.79,16,42.2600,887.6200,"2026-10-13 14:16:22",15:06:00,UPI,587.05,4.761904716,42.2600,5.1,Afternoon,Tuesday,October,Good
247-11-2470,Saket,Delhi,Maharashtra,Elite,Female,"Wrist Watch","Fashion accessories",22.32,6,8.3600,334.2100,"2026-08-18 08:40:30",16:23:00,UPI,128.57,4.761904716,15.9200,4.4,Evening,Tuesday,August,Bad
249-42-3782,Powai,Mumbai,Maharashtra,Basic,Male,Shampoo,"Health and beauty",70.01,9,41.4700,705.3700,"2026-12-02 12:22:12",11:36:00,Ewallet,637.97,4.761904716,33.5900,5.5,Morning,Wednesday,December,Good
250-17-5703,"Connaught Place",Delhi,Karnataka,Basic,Male,"Tropicana Juice","Food and beverages",18.85,10,11.4300,345.7300,"2026-10-26 12:57:28",18:24:00,Ewallet,175.89,4.761904716,16.4600,5.6,Evening,Monday,October,Bad
250-81-7186,"Hitech City",Hyderabad,Karnataka,Basic,Female,"Power Bank","Electronic accessories",99.69,1,5.7600,98.1500,"2026-04-01 14:52:13",10:23:00,"Credit card",115.40,4.761904716,4.6800,6.9,Morning,Wednesday,April,Bad
252-56-2699,Gachibowli,Hyderabad,Karnataka,Prime,Male,Coca-Cola,"Food and beverages",43.19,17,39.4400,1192.7000,"2026-05-10 21:54:59",16:48:00,Ewallet,606.79,4.761904716,56.8000,8.2,Evening,Sunday,May,Good
253-12-6086,Koramangala,Bangalore,Delhi,Basic,Female,Football,"Sports and travel",98.40,20,144.9700,3044.4200,"2026-07-03 18:34:49",12:43:00,UPI,2013.50,4.761904716,144.9700,8.7,Afternoon,Friday,July,Good
254-31-0042,Saket,Delhi,Delhi,Prime,Male,"Bluetooth Speaker","Electronic accessories",21.50,12,17.6800,516.7000,"2026-05-13 11:46:45",12:46:00,"Credit card",271.86,4.761904716,24.6000,8.3,Afternoon,Wednesday,May,Bad
256-08-8343,Baner,Pune,Maharashtra,Elite,Female,"Coffee Mug","Home and lifestyle",56.53,14,29.3600,887.6600,"2026-05-14 08:34:54",19:48:00,Cash,724.80,4.761904716,42.2800,5.5,Evening,Thursday,May,Bad
256-58-3609,Koramangala,Bangalore,Telangana,Prime,Male,"Baseball Cap","Fashion accessories",91.98,1,13.3400,280.3600,"2026-09-09 09:02:31",15:29:00,Cash,185.44,4.761904716,13.3400,9.8,Afternoon,Wednesday,September,Bad
257-60-7754,"Connaught Place",Delhi,Maharashtra,Prime,Female,"Wireless Mouse","Electronic accessories",50.23,18,64.7700,1957.8900,"2026-10-25 22:33:43",17:12:00,Cash,766.21,4.761904716,93.2200,8.4,Evening,Sunday,October,Bad
257-73-1380,Rohini,Delhi,Telangana,Elite,Male,Football,"Sports and travel",82.93,5,32.4500,981.2300,"2026-04-05 11:18:09",16:51:00,Ewallet,384.02,4.761904716,46.7500,9.6,Evening,Sunday,April,Good
258-69-7810,"Connaught Place",Delhi,Telangana,Prime,Female,"Wrist Watch","Fashion accessories",36.85,7,17.2400,689.7200,"2026-07-31 11:41:27",18:53:00,Cash,265.32,4.761904716,32.8400,9.2,Evening,Friday,July,Bad
258-92-7466,Koramangala,Bangalore,Maharashtra,Elite,Female,Sunscreen,"Health and beauty",35.68,7,18.4900,739.7300,"2026-09-11 00:24:21",18:33:00,"Credit card",256.90,4.761904716,35.2000,6.6,Evening,Friday,September,Bad
261-12-8671,"Connaught Place",Delhi,Delhi,Elite,Female,"Leather Wallet","Fashion accessories",60.96,4,14.4400,577.6000,"2026-12-31 22:29:43",19:39:00,UPI,222.20,4.761904716,27.5200,4.9,Evening,Thursday,December,Bad
262-47-2794,Indiranagar,Bangalore,Delhi,Basic,Male,Bedsheet,"Home and lifestyle",71.86,12,59.6000,1251.6700,"2026-09-11 15:45:36",15:07:00,"Credit card",827.83,4.761904716,59.6000,6.2,Afternoon,Friday,September,Good
263-10-3913,Bandra,Mumbai,Maharashtra,Basic,Male,"Wrist Watch","Fashion accessories",49.04,12,43.1700,906.6500,"2026-03-15 00:58:51",14:20:00,"Credit Card",510.93,4.761904716,43.1900,8.6,Afternoon,Sunday,March,Good
263-12-5321,Indiranagar,Bangalore,Maharashtra,Elite,Male,"Power Bank","Electronic accessories",92.60,10,67.2000,1965.1100,"2026-08-07 20:48:02",12:52:00,"Credit card",933.41,4.761904716,93.5700,6.6,Afternoon,Friday,August,Good
263-87-5680,Koramangala,Bangalore,Karnataka,Basic,Female,"Wall Clock","Home and lifestyle",28.53,14,29.5800,894.5200,"2026-07-17 02:23:00",17:38:00,UPI,410.83,4.761904716,42.6000,7.8,Evening,Friday,July,Bad
266-20-6657,Powai,Mumbai,Telangana,Prime,Male,"Nescafe Coffee","Food and beverages",55.04,6,23.3600,706.6700,"2026-11-17 02:04:53",19:39:00,"Credit Card",359.51,4.761904716,33.6500,5.2,Evening,Tuesday,November,Good
266-76-6436,Kharadi,Pune,Delhi,Basic,Female,"Lay's Chips","Food and beverages",38.60,2,4.3700,91.9000,"2026-10-21 18:05:55",13:57:00,Ewallet,108.06,4.761904716,4.3700,7.5,Afternoon,Wednesday,October,Bad
267-62-7380,Hinjawadi,Pune,Maharashtra,Elite,Male,"Mechanical Keyboard","Electronic accessories",82.34,13,46.8500,1972.7100,"2026-05-13 13:08:22",19:12:00,Ewallet,1156.83,4.761904716,93.9400,7.2,Evening,Wednesday,May,Good
268-03-6164,Bandra,Mumbai,Maharashtra,Basic,Male,"Face Wash","Health and beauty",96.11,1,9.0000,272.0300,"2026-08-26 14:45:58",16:28:00,"Credit Card",138.40,4.761904716,12.9500,7.8,Evening,Wednesday,August,Bad
268-20-3585,Rohini,Delhi,Maharashtra,Prime,Female,"Body Lotion","Health and beauty",13.85,12,10.5300,292.5100,"2026-02-14 18:17:57",12:50:00,Ewallet,124.65,4.761904716,13.9400,6.0,Afternoon,Saturday,February,Bad
268-27-6179,Kharadi,Pune,Delhi,Elite,Female,"Wrist Watch","Fashion accessories",56.47,14,33.4100,928.0500,"2026-06-13 22:47:26",14:57:00,Ewallet,634.69,4.761904716,44.2100,7.3,Afternoon,Saturday,June,Good
269-04-5750,"Banjara Hills",Hyderabad,Delhi,Prime,Male,"Baseball Cap","Fashion accessories",73.82,4,20.7400,627.2400,"2026-05-29 04:19:38",18:31:00,Cash,414.85,4.761904716,29.8800,6.7,Evening,Friday,May,Bad
269-10-8440,"Connaught Place",Delhi,Maharashtra,Prime,Male,Sunscreen,"Health and beauty",53.17,10,34.8400,1053.4700,"2026-09-07 21:06:18",18:01:00,Cash,535.96,4.761904716,50.1700,8.9,Evening,Monday,September,Good
271-77-8740,"Connaught Place",Delhi,Karnataka,Basic,Female,Football,"Sports and travel",29.22,9,16.0200,272.3400,"2026-05-06 02:03:12",11:40:00,UPI,246.31,4.761904716,12.9800,5.0,Morning,Wednesday,May,Bad
271-88-8734,Bandra,Mumbai,Maharashtra,Basic,Female,"Baseball Cap","Fashion accessories",97.21,17,115.4100,3205.0700,"2026-05-24 17:04:06",13:00:00,"Credit card",1365.73,4.761904716,152.6300,8.7,Afternoon,Sunday,May,Good
272-27-9238,Whitefield,Bangalore,Maharashtra,Elite,Female,"Tropicana Juice","Food and beverages",41.24,5,21.7000,655.9700,"2026-05-17 17:49:04",16:23:00,UPI,231.76,4.761904716,31.2700,7.1,Evening,Sunday,May,Bad
272-65-1806,Kharadi,Pune,Maharashtra,Basic,Female,"Mechanical Keyboard","Electronic accessories",60.88,13,31.9600,966.3100,"2026-08-03 16:55:23",17:17:00,Cash,789.00,4.761904716,46.0200,7.8,Evening,Monday,August,Good
273-16-6619,Bandra,Mumbai,Telangana,Elite,Male,"Storage Basket","Home and lifestyle",33.20,4,7.8700,165.1800,"2026-10-07 17:10:45",12:20:00,"Credit Card",121.01,4.761904716,7.8700,4.4,Afternoon,Wednesday,October,Bad
273-84-2164,Powai,Mumbai,Delhi,Basic,Male,"Bluetooth Speaker","Electronic accessories",12.05,5,4.5400,132.5800,"2026-04-13 06:06:00",15:53:00,Ewallet,69.74,4.761904716,6.3200,7.0,Afternoon,Monday,April,Bad
274-05-5470,Kharadi,Pune,Delhi,Elite,Female,"Tropicana Juice","Food and beverages",73.47,5,21.7400,657.3600,"2026-06-06 09:17:17",18:30:00,Cash,412.89,4.761904716,31.2900,6.0,Evening,Saturday,June,Bad
275-28-0149,Whitefield,Bangalore,Karnataka,Prime,Male,"Gym Bag","Sports and travel",63.69,1,13.3900,405.3100,"2026-08-24 01:34:19",16:21:00,UPI,186.18,4.761904716,19.3000,6.0,Evening,Monday,August,Bad
