invoice_id,branch,city,customer_type,gender,product_name,product_line,unit_price,quantity,vat,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,product_category
210-57-1719,Indiranagar,Bangalore,Prime,Female,Face Wash,Health and beauty,58.24,9,26.208,550.368,2019-02-05 0:00:00,12:34:00,Cash,524.16,4.761904716,26.208,9.7,Afternoon,Tuesday,February,Good
210-67-5886,Gachibowli,Hyderabad,Basic,Female,Shampoo,Health and beauty,98.21,3,14.7315,309.3615,2019-02-05 0:00:00,10:41:00,Credit card,294.63,4.761904716,14.7315,7.8,Morning,Tuesday,February,Bad
210-74-9613,Bandra,Mumbai,Elite,Male,Wrist Watch,Fashion accessories,97.26,4,19.452,408.492,2019-03-16 0:00:00,15:33:00,Ewallet,389.04,4.761904716,19.452,6.8,Afternoon,Saturday,March,Good
211-05-0490,Connaught Place,Delhi,Prime,Female,Mechanical Keyboard,Electronic accessories,51.92,5,12.98,272.58,2019-03-03 0:00:00,13:42:00,Cash,259.6,4.761904716,12.98,7.5,Afternoon,Sunday,March,Bad
211-30-9270,Saket,Delhi,Elite,Male,Face Wash,Health and beauty,17.41,5,4.3525,91.4025,2019-01-28 0:00:00,15:16:00,Credit card,87.05,4.761904716,4.3525,4.9,Afternoon,Monday,January,Bad
212-62-1842,Saket,Delhi,Prime,Male,Nescafe Coffee,Food and beverages,58.26,6,17.478,367.038,2019-03-28 0:00:00,16:44:00,Cash,349.56,4.761904716,17.478,9.9,Evening,Thursday,March,Good
213-32-1216,Hinjawadi,Pune,Basic,Female,USB Flash Drive,Electronic accessories,66.06,6,19.818,416.178,2019-01-23 0:00:00,10:28:00,Cash,396.36,4.761904716,19.818,7.3,Morning,Wednesday,January,Good
213-72-6612,Rohini,Delhi,Prime,Male,Tropicana Juice,Food and beverages,43.25,2,4.325,90.825,2019-03-20 0:00:00,15:56:00,Cash,86.5,4.761904716,4.325,6.2,Afternoon,Wednesday,March,Bad
214-17-6927,Rohini,Delhi,Prime,Female,Oreo Biscuits,Food and beverages,16.48,6,4.944,103.824,2019-02-07 0:00:00,18:23:00,Ewallet,98.88,4.761904716,4.944,9.9,Evening,Thursday,February,Bad
214-30-2776,Hitech City,Hyderabad,Basic,Female,Wireless Mouse,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11 0:00:00,19:44:00,Credit card,172.45,4.761904716,8.6225,9,Evening,Monday,March,Bad
217-58-1179,Koramangala,Bangalore,Basic,Male,Bedsheet,Home and lifestyle,62.65,4,12.53,263.13,2019-01-05 0:00:00,11:25:00,Cash,250.6,4.761904716,12.53,4.2,Morning,Saturday,January,Bad
218-59-9410,Indiranagar,Bangalore,Basic,Female,Wall Clock,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29 0:00:00,16:54:00,Ewallet,217.26,4.761904716,10.863,8.2,Evening,Friday,March,Bad
219-22-9386,Rohini,Delhi,Basic,Male,Football,Sports and travel,99.96,9,44.982,944.622,2019-03-09 0:00:00,17:26:00,Credit card,899.64,4.761904716,44.982,4.2,Evening,Saturday,March,Good
219-61-4139,Powai,Mumbai,Prime,Male,Wireless Mouse,Electronic accessories,83.08,1,4.154,87.234,2019-01-23 0:00:00,17:16:00,Ewallet,83.08,4.761904716,4.154,6.4,Evening,Wednesday,January,Bad
220-28-1851,Bandra,Mumbai,Prime,Male,Table Lamp,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01 0:00:00,18:14:00,Ewallet,69.46,4.761904716,3.473,9.7,Evening,Friday,March,Bad
220-68-6701,Baner,Pune,Basic,Female,Storage Basket,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17 0:00:00,16:36:00,Cash,309.88,4.761904716,15.494,4.2,Evening,Sunday,March,Good
221-25-5073,Indiranagar,Bangalore,Prime,Female,Oreo Biscuits,Food and beverages,74.66,4,14.932,313.572,2019-03-04 0:00:00,10:39:00,Cash,298.64,4.761904716,14.932,8.5,Morning,Monday,March,Bad
222-42-0244,Rohini,Delhi,Elite,Female,Lip Balm,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28 0:00:00,13:53:00,Credit card,648.99,4.761904716,32.4495,7.7,Afternoon,Monday,January,Good
225-32-0908,Kharadi,Pune,Prime,Female,Gym Bag,Sports and travel,44.86,10,22.43,471.03,2019-01-26 0:00:00,19:54:00,Ewallet,448.6,4.761904716,22.43,8.2,Evening,Saturday,January,Good
225-98-1496,Andheri,Mumbai,Basic,Female,Baseball Cap,Fashion accessories,27.02,3,4.053,85.113,2019-03-02 0:00:00,13:01:00,Credit card,81.06,4.761904716,4.053,7.1,Afternoon,Saturday,March,Bad
226-31-3081,Kharadi,Pune,Prime,Female,Wireless Mouse,Electronic accessories,15.28,5,3.82,80.22,2019-03-08 0:00:00,10:29:00,Cash,76.4,4.761904716,3.82,9.6,Morning,Friday,March,Bad
226-34-0034,Baner,Pune,Elite,Female,Wireless Mouse,Electronic accessories,13.78,4,2.756,57.876,2019-01-10 0:00:00,11:10:00,Ewallet,55.12,4.761904716,2.756,9,Morning,Thursday,January,Bad
226-71-3580,Hinjawadi,Pune,Elite,Female,Cricket Bat,Sports and travel,23.75,9,10.6875,224.4375,2019-01-31 0:00:00,12:02:00,Cash,213.75,4.761904716,10.6875,9.5,Afternoon,Thursday,January,Bad
227-03-5010,Connaught Place,Delhi,Prime,Female,Storage Basket,Home and lifestyle,52.59,8,21.036,441.756,2019-03-22 0:00:00,19:20:00,Credit card,420.72,4.761904716,21.036,8.5,Evening,Friday,March,Good
227-07-4446,Bandra,Mumbai,Elite,Female,USB Flash Drive,Electronic accessories,78.13,10,39.065,820.365,2019-02-10 0:00:00,20:51:00,Cash,781.3,4.761904716,39.065,4.4,Evening,Sunday,February,Good
227-50-3718,Banjara Hills,Hyderabad,Basic,Male,Shampoo,Health and beauty,14.62,5,3.655,76.755,2019-03-04 0:00:00,12:23:00,Cash,73.1,4.761904716,3.655,4.4,Afternoon,Monday,March,Bad
227-78-1148,Saket,Delhi,Elite,Female,Leather Wallet,Fashion accessories,72.84,7,25.494,535.374,2019-02-15 0:00:00,12:44:00,Cash,509.88,4.761904716,25.494,8.4,Afternoon,Friday,February,Good
228-96-1411,Whitefield,Bangalore,Basic,Female,Tropicana Juice,Food and beverages,98.7,8,39.48,829.08,2019-03-04 0:00:00,20:39:00,Cash,789.6,4.761904716,39.48,7.6,Evening,Monday,March,Good
232-11-3025,Gachibowli,Hyderabad,Prime,Male,Travel Backpack,Sports and travel,78.77,10,39.385,827.085,2019-01-24 0:00:00,10:04:00,Cash,787.7,4.761904716,39.385,6.4,Morning,Thursday,January,Good
232-16-2483,Kharadi,Pune,Prime,Female,Gym Bag,Sports and travel,68.12,1,3.406,71.526,2019-01-07 0:00:00,12:28:00,Ewallet,68.12,4.761904716,3.406,6.8,Afternoon,Monday,January,Bad
233-34-0817,Powai,Mumbai,Basic,Female,Bluetooth Speaker,Electronic accessories,98.84,1,4.942,103.782,2019-02-15 0:00:00,11:21:00,Cash,98.84,4.761904716,4.942,8.4,Morning,Friday,February,Bad
233-67-5758,Hinjawadi,Pune,Prime,Male,Lip Balm,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29 0:00:00,13:46:00,Ewallet,40.35,4.761904716,2.0175,6.2,Afternoon,Tuesday,January,Bad
234-03-4040,Banjara Hills,Hyderabad,Basic,Female,Tropicana Juice,Food and beverages,73.05,10,36.525,767.025,2019-03-03 0:00:00,12:25:00,Credit card,730.5,4.761904716,36.525,8.7,Afternoon,Sunday,March,Good
234-36-2483,Andheri,Mumbai,Elite,Male,Sunscreen,Health and beauty,57.59,6,17.277,362.817,2019-02-15 0:00:00,13:51:00,Cash,345.54,4.761904716,17.277,5.1,Afternoon,Friday,February,Good
234-65-2137,Banjara Hills,Hyderabad,Prime,Male,Storage Basket,Home and lifestyle,95.58,10,47.79,1003.59,2019-01-16 0:00:00,13:32:00,Cash,955.8,4.761904716,47.79,4.8,Afternoon,Wednesday,January,Good
235-06-8510,Baner,Pune,Basic,Male,Wall Clock,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24 0:00:00,20:59:00,Ewallet,257.16,4.761904716,12.858,5.1,Evening,Thursday,January,Bad
235-46-8343,Baner,Pune,Prime,Male,Oreo Biscuits,Food and beverages,27.66,10,13.83,290.43,2019-02-14 0:00:00,11:26:00,Credit card,276.6,4.761904716,13.83,8.9,Morning,Thursday,February,Bad
236-27-1144,Whitefield,Bangalore,Elite,Female,Coca-Cola,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26 0:00:00,10:31:00,Ewallet,146.79,4.761904716,7.3395,8.4,Morning,Tuesday,March,Bad
236-86-3015,Saket,Delhi,Elite,Male,Storage Basket,Home and lifestyle,13.98,1,0.699,14.679,2019-02-04 0:00:00,13:38:00,Ewallet,13.98,4.761904716,0.699,9.8,Afternoon,Monday,February,Bad
237-01-6122,Powai,Mumbai,Elite,Female,Wall Clock,Home and lifestyle,80.79,9,36.3555,763.4655,2019-02-01 0:00:00,20:31:00,Credit card,727.11,4.761904716,36.3555,9.5,Evening,Friday,February,Good
237-44-6163,Connaught Place,Delhi,Elite,Male,Power Bank,Electronic accessories,10.56,8,4.224,88.704,2019-01-24 0:00:00,17:43:00,Cash,84.48,4.761904716,4.224,7.6,Evening,Thursday,January,Bad
238-45-6950,Andheri,Mumbai,Basic,Male,Nescafe Coffee,Food and beverages,53.72,1,2.686,56.406,2019-03-01 0:00:00,20:03:00,Ewallet,53.72,4.761904716,2.686,6.4,Evening,Friday,March,Bad
238-49-0436,Banjara Hills,Hyderabad,Basic,Male,Face Wash,Health and beauty,32.46,8,12.984,272.664,2019-03-27 0:00:00,13:48:00,Credit card,259.68,4.761904716,12.984,4.9,Afternoon,Wednesday,March,Bad
239-10-7476,Saket,Delhi,Basic,Female,Bedsheet,Home and lifestyle,77.95,6,23.385,491.085,2019-01-21 0:00:00,16:37:00,Ewallet,467.7,4.761904716,23.385,8,Evening,Monday,January,Good
239-36-3640,Whitefield,Bangalore,Basic,Male,Wireless Mouse,Electronic accessories,45.35,6,13.605,285.705,2019-01-31 0:00:00,13:44:00,Ewallet,272.1,4.761904716,13.605,6.1,Afternoon,Thursday,January,Bad
239-48-4278,Kharadi,Pune,Elite,Male,Coca-Cola,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10 0:00:00,19:35:00,Ewallet,70.91,4.761904716,3.5455,8.3,Evening,Sunday,March,Bad
241-11-2261,Indiranagar,Bangalore,Basic,Female,Wrist Watch,Fashion accessories,79.86,7,27.951,586.971,2019-01-10 0:00:00,10:33:00,Credit card,559.02,4.761904716,27.951,5.5,Morning,Thursday,January,Good
241-72-9525,Hinjawadi,Pune,Prime,Male,Travel Backpack,Sports and travel,51.91,10,25.955,545.055,2019-02-16 0:00:00,12:21:00,Cash,519.1,4.761904716,25.955,8.2,Afternoon,Saturday,February,Good
241-96-5076,Powai,Mumbai,Prime,Female,Wall Clock,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08 0:00:00,12:58:00,Credit card,98.2,4.761904716,4.91,6.4,Afternoon,Tuesday,January,Bad
242-11-3142,Gachibowli,Hyderabad,Elite,Male,Baseball Cap,Fashion accessories,83.77,2,8.377,175.917,2019-02-24 0:00:00,19:57:00,Cash,167.54,4.761904716,8.377,4.6,Evening,Sunday,February,Bad
242-55-6721,Hitech City,Hyderabad,Basic,Male,Bedsheet,Home and lifestyle,16.16,2,1.616,33.936,2019-03-07 0:00:00,11:49:00,Ewallet,32.32,4.761904716,1.616,6.5,Morning,Thursday,March,Bad
243-47-2663,Hitech City,Hyderabad,Elite,Male,Mechanical Keyboard,Electronic accessories,18.77,6,5.631,118.251,2019-01-28 0:00:00,16:43:00,Credit card,112.62,4.761904716,5.631,5.5,Evening,Monday,January,Bad
243-55-8457,Indiranagar,Bangalore,Basic,Female,Coca-Cola,Food and beverages,74.44,10,37.22,781.62,2019-02-27 0:00:00,11:40:00,Ewallet,744.4,4.761904716,37.22,5.1,Morning,Wednesday,February,Good
244-08-0162,Saket,Delhi,Elite,Female,Body Lotion,Health and beauty,34.21,10,17.105,359.205,2019-01-02 0:00:00,13:00:00,Cash,342.1,4.761904716,17.105,5.1,Afternoon,Wednesday,January,Good
246-11-3901,Saket,Delhi,Elite,Female,Bluetooth Speaker,Electronic accessories,32.8,10,16.4,344.4,2019-02-15 0:00:00,12:12:00,Cash,328,4.761904716,16.4,6.2,Afternoon,Friday,February,Good
246-55-6923,Hinjawadi,Pune,Prime,Female,Table Lamp,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10 0:00:00,15:06:00,Credit card,322.11,4.761904716,16.1055,5.1,Afternoon,Sunday,March,Good
247-11-2470,Baner,Pune,Elite,Female,Sunglasses,Fashion accessories,22.32,4,4.464,93.744,2019-03-01 0:00:00,16:23:00,Credit card,89.28,4.761904716,4.464,4.4,Evening,Friday,March,Bad
249-42-3782,Connaught Place,Delhi,Basic,Male,Lip Balm,Health and beauty,70.01,5,17.5025,367.5525,2019-01-03 0:00:00,11:36:00,Ewallet,350.05,4.761904716,17.5025,5.5,Morning,Thursday,January,Good
250-17-5703,Rohini,Delhi,Basic,Male,Oreo Biscuits,Food and beverages,18.85,10,9.425,197.925,2019-02-27 0:00:00,18:24:00,Ewallet,188.5,4.761904716,9.425,5.6,Evening,Wednesday,February,Bad
250-81-7186,Hitech City,Hyderabad,Basic,Female,Mechanical Keyboard,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27 0:00:00,10:23:00,Credit card,99.69,4.761904716,4.9845,8,Morning,Wednesday,February,Bad
252-56-2699,Hinjawadi,Pune,Prime,Male,Coca-Cola,Food and beverages,43.19,10,21.595,453.495,2019-02-07 0:00:00,16:48:00,Ewallet,431.9,4.761904716,21.595,8.2,Evening,Thursday,February,Good
253-12-6086,Bandra,Mumbai,Basic,Female,Cricket Bat,Sports and travel,98.4,7,34.44,723.24,2019-03-12 0:00:00,12:43:00,Credit card,688.8,4.761904716,34.44,8.7,Afternoon,Tuesday,March,Good
254-31-0042,Baner,Pune,Prime,Male,USB Flash Drive,Electronic accessories,21.5,9,9.675,203.175,2019-03-06 0:00:00,12:46:00,Credit card,193.5,4.761904716,9.675,7.8,Afternoon,Wednesday,March,Bad
256-08-8343,Indiranagar,Bangalore,Elite,Female,Coffee Mug,Home and lifestyle,56.53,4,11.306,237.426,2019-03-04 0:00:00,19:48:00,Ewallet,226.12,4.761904716,11.306,5.5,Evening,Monday,March,Bad
256-58-3609,Indiranagar,Bangalore,Prime,Male,Baseball Cap,Fashion accessories,91.98,1,4.599,96.579,2019-03-18 0:00:00,15:29:00,Cash,91.98,4.761904716,4.599,9.8,Afternoon,Monday,March,Bad
257-60-7754,Bandra,Mumbai,Prime,Female,Wireless Mouse,Electronic accessories,50.23,4,10.046,210.966,2019-01-08 0:00:00,17:12:00,Cash,200.92,4.761904716,10.046,9,Evening,Tuesday,January,Bad
257-73-1380,Saket,Delhi,Elite,Male,Travel Backpack,Sports and travel,82.93,4,16.586,348.306,2019-01-20 0:00:00,16:51:00,Ewallet,331.72,4.761904716,16.586,9.6,Evening,Sunday,January,Good
258-69-7810,Andheri,Mumbai,Prime,Female,Baseball Cap,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26 0:00:00,18:53:00,Cash,184.25,4.761904716,9.2125,9.2,Evening,Saturday,January,Bad
258-92-7466,Whitefield,Bangalore,Elite,Female,Shampoo,Health and beauty,35.68,5,8.92,187.32,2019-02-06 0:00:00,18:33:00,Credit card,178.4,4.761904716,8.92,6.6,Evening,Wednesday,February,Bad
261-12-8671,Connaught Place,Delhi,Elite,Female,Wrist Watch,Fashion accessories,60.96,2,6.096,128.016,2019-01-25 0:00:00,19:39:00,Credit card,121.92,4.761904716,6.096,4.9,Evening,Friday,January,Bad
262-47-2794,Connaught Place,Delhi,Basic,Male,Coffee Mug,Home and lifestyle,71.86,8,28.744,603.624,2019-03-06 0:00:00,15:07:00,Credit card,574.88,4.761904716,28.744,6.2,Afternoon,Wednesday,March,Good
263-10-3913,Baner,Pune,Basic,Male,Sunglasses,Fashion accessories,49.04,9,22.068,463.428,2019-01-09 0:00:00,14:20:00,Credit card,441.36,4.761904716,22.068,8.6,Afternoon,Wednesday,January,Good
263-12-5321,Rohini,Delhi,Elite,Male,Bluetooth Speaker,Electronic accessories,92.6,7,32.41,680.61,2019-02-27 0:00:00,12:52:00,Credit card,648.2,4.761904716,32.41,9.3,Afternoon,Wednesday,February,Good
263-87-5680,Baner,Pune,Basic,Female,Storage Basket,Home and lifestyle,28.53,10,14.265,299.565,2019-03-18 0:00:00,17:38:00,Ewallet,285.3,4.761904716,14.265,7.8,Evening,Monday,March,Bad
266-20-6657,Banjara Hills,Hyderabad,Prime,Male,Oreo Biscuits,Food and beverages,55.04,7,19.264,404.544,2019-03-12 0:00:00,19:39:00,Ewallet,385.28,4.761904716,19.264,5.2,Evening,Tuesday,March,Good
266-76-6436,Baner,Pune,Basic,Female,Nescafe Coffee,Food and beverages,38.6,3,5.79,121.59,2019-03-28 0:00:00,13:57:00,Ewallet,115.8,4.761904716,5.79,7.5,Afternoon,Thursday,March,Bad
267-62-7380,Saket,Delhi,Elite,Male,USB Flash Drive,Electronic accessories,82.34,10,41.17,864.57,2019-03-29 0:00:00,19:12:00,Ewallet,823.4,4.761904716,41.17,4.3,Evening,Friday,March,Good
268-03-6164,Connaught Place,Delhi,Basic,Male,Lip Balm,Health and beauty,96.11,1,4.8055,100.9155,2019-01-25 0:00:00,16:28:00,Ewallet,96.11,4.761904716,4.8055,7.8,Evening,Friday,January,Bad
268-20-3585,Hitech City,Hyderabad,Prime,Female,Shampoo,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04 0:00:00,12:50:00,Ewallet,124.65,4.761904716,6.2325,6,Afternoon,Monday,February,Bad
268-27-6179,Connaught Place,Delhi,Elite,Female,Baseball Cap,Fashion accessories,56.47,8,22.588,474.348,2019-03-09 0:00:00,14:57:00,Ewallet,451.76,4.761904716,22.588,7.3,Afternoon,Saturday,March,Good
269-04-5750,Hinjawadi,Pune,Prime,Male,Wrist Watch,Fashion accessories,73.82,4,14.764,310.044,2019-02-21 0:00:00,18:31:00,Cash,295.28,4.761904716,14.764,6.7,Evening,Thursday,February,Bad
269-10-8440,Andheri,Mumbai,Prime,Male,Lip Balm,Health and beauty,53.17,7,18.6095,390.7995,2019-01-21 0:00:00,18:01:00,Cash,372.19,4.761904716,18.6095,8.9,Evening,Monday,January,Good
271-77-8740,Hitech City,Hyderabad,Basic,Female,Football,Sports and travel,29.22,6,8.766,184.086,2019-01-01 0:00:00,11:40:00,Ewallet,175.32,4.761904716,8.766,5,Morning,Tuesday,January,Bad
271-88-8734,Indiranagar,Bangalore,Basic,Female,Sunglasses,Fashion accessories,97.21,10,48.605,1020.705,2019-02-08 0:00:00,13:00:00,Credit card,972.1,4.761904716,48.605,8.7,Afternoon,Friday,February,Good
272-27-9238,Indiranagar,Bangalore,Elite,Female,Nescafe Coffee,Food and beverages,41.24,4,8.248,173.208,2019-02-19 0:00:00,16:23:00,Cash,164.96,4.761904716,8.248,7.1,Evening,Tuesday,February,Bad
272-65-1806,Kharadi,Pune,Basic,Female,Power Bank,Electronic accessories,60.88,9,27.396,575.316,2019-01-15 0:00:00,17:17:00,Ewallet,547.92,4.761904716,27.396,4.7,Evening,Tuesday,January,Good
273-16-6619,Whitefield,Bangalore,Elite,Male,Table Lamp,Home and lifestyle,33.2,2,3.32,69.72,2019-03-15 0:00:00,12:20:00,Credit card,66.4,4.761904716,3.32,4.4,Afternoon,Friday,March,Bad
273-84-2164,Indiranagar,Bangalore,Basic,Male,USB Flash Drive,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16 0:00:00,15:53:00,Ewallet,60.25,4.761904716,3.0125,5.5,Afternoon,Saturday,February,Bad
274-05-5470,Saket,Delhi,Elite,Female,Oreo Biscuits,Food and beverages,73.47,4,14.694,308.574,2019-02-23 0:00:00,18:30:00,Cash,293.88,4.761904716,14.694,6,Evening,Saturday,February,Bad
275-28-0149,Connaught Place,Delhi,Prime,Male,Gym Bag,Sports and travel,63.69,1,3.1845,66.8745,2019-02-25 0:00:00,16:21:00,Cash,63.69,4.761904716,3.1845,6,Evening,Monday,February,Bad
276-54-0879,Andheri,Mumbai,Basic,Male,Gym Bag,Sports and travel,97.74,4,19.548,410.508,2019-03-12 0:00:00,19:53:00,Ewallet,390.96,4.761904716,19.548,6.4,Evening,Tuesday,March,Good
276-75-6884,Koramangala,Bangalore,Elite,Female,Shampoo,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04 0:00:00,10:05:00,Cash,206.13,4.761904716,10.3065,8.7,Morning,Monday,March,Bad
277-35-5865,Baner,Pune,Basic,Female,Coca-Cola,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09 0:00:00,11:23:00,Cash,890.73,4.761904716,44.5365,6.7,Morning,Saturday,March,Good
277-63-2961,Hinjawadi,Pune,Basic,Male,Football,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03 0:00:00,15:53:00,Credit card,73.97,4.761904716,3.6985,5.4,Afternoon,Sunday,February,Bad
278-86-2735,Hitech City,Hyderabad,Prime,Female,Oreo Biscuits,Food and beverages,52.34,3,7.851,164.871,2019-03-27 0:00:00,14:03:00,Cash,157.02,4.761904716,7.851,9.2,Afternoon,Wednesday,March,Bad
278-97-7759,Koramangala,Bangalore,Basic,Female,Wireless Mouse,Electronic accessories,62.48,1,3.124,65.604,2019-02-18 0:00:00,20:29:00,Cash,62.48,4.761904716,3.124,4.7,Evening,Monday,February,Bad
279-62-1445,Saket,Delhi,Elite,Female,Handbag,Fashion accessories,12.54,1,0.627,13.167,2019-02-21 0:00:00,12:38:00,Cash,12.54,4.761904716,0.627,8.2,Afternoon,Thursday,February,Bad
279-74-2924,Baner,Pune,Elite,Male,Power Bank,Electronic accessories,72.17,1,3.6085,75.7785,2019-01-04 0:00:00,19:40:00,Cash,72.17,4.761904716,3.6085,6.1,Evening,Friday,January,Bad
280-17-4359,Banjara Hills,Hyderabad,Prime,Male,Lip Balm,Health and beauty,90.5,10,45.25,950.25,2019-01-25 0:00:00,13:48:00,Cash,905,4.761904716,45.25,8.1,Afternoon,Friday,January,Good
280-35-5823,Kharadi,Pune,Prime,Female,Table Lamp,Home and lifestyle,86.72,1,4.336,91.056,2019-01-17 0:00:00,18:45:00,Ewallet,86.72,4.761904716,4.336,7.9,Evening,Thursday,January,Bad
282-35-2475,Kharadi,Pune,Elite,Female,Cricket Bat,Sports and travel,93.31,2,9.331,195.951,2019-03-25 0:00:00,17:53:00,Cash,186.62,4.761904716,9.331,6.3,Evening,Monday,March,Bad
283-26-5248,Rohini,Delhi,Basic,Female,Oreo Biscuits,Food and beverages,98.52,10,49.26,1034.46,2019-01-30 0:00:00,20:23:00,Ewallet,985.2,4.761904716,49.26,4.5,Evening,Wednesday,January,Good
283-79-9594,Bandra,Mumbai,Elite,Female,Tropicana Juice,Food and beverages,48.51,7,16.9785,356.5485,2019-01-25 0:00:00,13:30:00,Credit card,339.57,4.761904716,16.9785,5.2,Afternoon,Friday,January,Good
284-34-9626,Connaught Place,Delhi,Basic,Female,Bedsheet,Home and lifestyle,77.04,3,11.556,242.676,2019-02-11 0:00:00,10:39:00,Credit card,231.12,4.761904716,11.556,7.2,Morning,Monday,February,Bad
284-54-4231,Banjara Hills,Hyderabad,Prime,Male,Yoga Mat,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19 0:00:00,16:08:00,Credit card,80.93,4.761904716,4.0465,9,Evening,Saturday,January,Bad
285-68-5083,Gachibowli,Hyderabad,Prime,Female,Football,Sports and travel,24.74,3,3.711,77.931,2019-02-15 0:00:00,17:47:00,Credit card,74.22,4.761904716,3.711,9.9,Evening,Friday,February,Bad
286-01-5402,Whitefield,Bangalore,Basic,Female,Football,Sports and travel,40.23,7,14.0805,295.6905,2019-03-30 0:00:00,13:22:00,Cash,281.61,4.761904716,14.0805,9.6,Afternoon,Saturday,March,Bad
286-43-6208,Bandra,Mumbai,Elite,Female,Coca-Cola,Food and beverages,87.8,9,39.51,829.71,2019-03-16 0:00:00,19:08:00,Cash,790.2,4.761904716,39.51,9.2,Evening,Saturday,March,Good
286-62-6248,Kharadi,Pune,Basic,Male,Handbag,Fashion accessories,39.21,4,7.842,164.682,2019-01-16 0:00:00,20:03:00,Credit card,156.84,4.761904716,7.842,9,Evening,Wednesday,January,Bad
286-75-7818,Banjara Hills,Hyderabad,Basic,Male,Wrist Watch,Fashion accessories,69.08,2,6.908,145.068,2019-01-31 0:00:00,19:48:00,Credit card,138.16,4.761904716,6.908,6.9,Evening,Thursday,January,Bad
287-21-9091,Powai,Mumbai,Elite,Male,Bedsheet,Home and lifestyle,74.67,9,33.6015,705.6315,2019-01-22 0:00:00,10:55:00,Ewallet,672.03,4.761904716,33.6015,9.4,Morning,Tuesday,January,Good
287-83-1405,Saket,Delhi,Prime,Male,Face Wash,Health and beauty,25.43,6,7.629,160.209,2019-02-12 0:00:00,19:01:00,Ewallet,152.58,4.761904716,7.629,7,Evening,Tuesday,February,Bad
288-38-3758,Whitefield,Bangalore,Basic,Female,Baseball Cap,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25 0:00:00,18:30:00,Ewallet,254.61,4.761904716,12.7305,7.4,Evening,Friday,January,Bad
